样点,点号,经度,纬度,pH值,全碳(g/kg),有机碳(g/kg),容重(g/cm3),N(g/kg),A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
43,BAB0070-H1,127.37897909,48.26092743,6.28,53.6,41.6,1.2258,4,-0.010396001537870049,0.05536332179930796,0.13588619761630144,-0.3188927335640138,-0.022206843521722412,9.84236831987697E-4,-0.2069357939254133,0.1929104190695886,0.03844675124951941,-0.05173394848135333,0.05173394848135333,-0.11374086889657825,6.151480199923106E-5,0.03844675124951941,-0.22145328719723184,0.06698961937716265,-0.01384083044982699,0.0015378700499807767,-0.017777777777777778,0.09842368319876971,0.029773164167627833,0.01574778931180315,0.11374086889657825,-0.15378700499807765,-0.08421376393694734,0.13016532103037293,0.07111111111111111,-0.09842368319876971,0.39369473279507883,-0.09842368319876971,0.05911572472126105,-0.041584006151480196,-0.16000000000000003,0.07972318339100345,-0.08421376393694734,0.24415224913494812,-0.01574778931180315,0.1085121107266436,0.0629911572472126,0.01574778931180315,-0.04822760476739715,0.022206843521722412,-0.13016532103037293,0.01574778931180315,0.022206843521722412,0.2288965782391388,0.09842368319876971,-0.07972318339100345,0.0271280276816609,-0.010396001537870049,0.28444444444444444,-0.05536332179930796,-0.1929104190695886,-0.06698961937716265,0.041584006151480196,0.06698961937716265,0.01384083044982699,-0.05173394848135333,-0.08882737408688965,-0.24415224913494812,-0.2519646289888504,-0.01574778931180315,-0.041584006151480196,9.84236831987697E-4
44,BAB0071-H1,127.40582033,48.32977778,6.54,40.1,31.5,1.3345,3.04,-0.07972318339100345,0.022206843521722412,0.1929104190695886,-0.31009611687812383,-0.06698961937716265,-0.022206843521722412,-0.24415224913494812,0.24415224913494812,0.09842368319876971,0.008858131487889272,0.08882737408688965,-0.17937716262975778,0.05911572472126105,0.05536332179930796,-0.2679584775086506,0.08421376393694734,0.03543252595155709,-0.041584006151480196,-0.05911572472126105,0.024605920799692427,0.003014225297962322,0.01574778931180315,0.09356401384083046,-0.11374086889657825,-0.0629911572472126,0.09842368319876971,0.024605920799692427,-0.007443291041906958,0.39369473279507883,-0.07535563244905807,0.1085121107266436,-0.03543252595155709,-0.11909265667051133,0.07111111111111111,-0.08421376393694734,0.2519646289888504,0.01384083044982699,0.14173010380622836,0.019930795847750864,-0.017777777777777778,-0.05911572472126105,-0.044844290657439445,-0.09356401384083046,0.044844290657439445,-2.4605920799692423E-4,0.2069357939254133,0.04822760476739715,-0.05911572472126105,9.84236831987697E-4,-0.0629911572472126,0.1929104190695886,-0.024605920799692427,-0.14769703960015382,-0.0271280276816609,0.07972318339100345,0.11374086889657825,0.05911572472126105,-0.03543252595155709,-0.09356401384083046,-0.2069357939254133,-0.24415224913494812,-0.006151480199923107,-0.024605920799692427,0.019930795847750864
45,GNL068,123.731425799,48.0246733328,6.89,26.9,26.9,1.002943,1.97,-0.0271280276816609,-0.003936947327950788,0.2761399461745483,-0.16000000000000003,-0.1085121107266436,0.007443291041906958,-0.2679584775086506,0.3188927335640138,0.07111111111111111,-0.03543252595155709,0.13016532103037293,-0.10340638216070744,0.1085121107266436,0.13588619761630144,-0.24415224913494812,-0.041584006151480196,-0.03543252595155709,0.06698961937716265,-0.09842368319876971,0.11909265667051133,0.1085121107266436,0.05173394848135333,0.12456747404844293,-0.03844675124951941,-0.019930795847750864,0.13588619761630144,0.04822760476739715,0.0629911572472126,0.2599000384467512,-0.06698961937716265,0.06698961937716265,-0.006151480199923107,-0.12456747404844293,0.05536332179930796,-0.09842368319876971,0.14173010380622836,-0.003936947327950788,-0.019930795847750864,0.07972318339100345,-0.05173394848135333,-0.17279507881584008,-0.041584006151480196,-0.01574778931180315,-0.04822760476739715,-0.11374086889657825,0.186082276047674,0.14769703960015382,-0.13588619761630144,-0.022206843521722412,-0.010396001537870049,0.11909265667051133,0.003936947327950788,-0.14173010380622836,-0.09842368319876971,0.09842368319876971,0.14769703960015382,0.11909265667051133,0.06698961937716265,-0.2069357939254133,-0.17279507881584008,-0.16633602460592078,-0.08882737408688965,-0.1929104190695886,0.041584006151480196
46,GNL080,123.797307099,48.0242969495,6.24,22,20.3,1.119166,1.048,0.008858131487889272,0.0271280276816609,0.2288965782391388,-0.2599000384467512,-0.10340638216070744,0.07111111111111111,-0.2599000384467512,0.2519646289888504,0.0629911572472126,-0.041584006151480196,0.14769703960015382,-0.07111111111111111,0.09842368319876971,0.13588619761630144,-0.17937716262975778,-0.012056901191849288,0.007443291041906958,-0.012056901191849288,-0.09356401384083046,0.07972318339100345,0.07111111111111111,-0.019930795847750864,0.16000000000000003,-0.09356401384083046,-0.0629911572472126,0.12456747404844293,0.13588619761630144,-0.03844675124951941,0.34602076124567477,0.008858131487889272,0.07111111111111111,0.008858131487889272,-0.11909265667051133,-0.05173394848135333,-0.11909265667051133,0.2288965782391388,-0.008858131487889272,0.029773164167627833,0.09842368319876971,0.04822760476739715,-0.13588619761630144,-0.05536332179930796,-0.044844290657439445,-0.041584006151480196,-0.07111111111111111,0.186082276047674,0.12456747404844293,-0.07535563244905807,0.03254133025759323,-0.09842368319876971,0.2288965782391388,-0.006151480199923107,-0.16000000000000003,-0.11909265667051133,0.11374086889657825,0.008858131487889272,0.07111111111111111,-0.0271280276816609,-0.10340638216070744,-0.2069357939254133,-0.21413302575932336,-0.0629911572472126,-0.10340638216070744,0.024605920799692427
47,GNL082,123.927786732,47.9469602337,8.16,37.8,22.4,1.303056,0.207,-0.022206843521722412,-0.002214532871972318,0.22145328719723184,-0.2599000384467512,-0.14173010380622836,-0.002214532871972318,-0.31009611687812383,0.2069357939254133,0.04822760476739715,-0.008858131487889272,0.13588619761630144,-0.15378700499807765,0.08882737408688965,0.019930795847750864,-0.2364628988850442,-0.029773164167627833,0.010396001537870049,-0.01574778931180315,-0.09842368319876971,0.07535563244905807,0.01384083044982699,0.01384083044982699,0.09356401384083046,-0.006151480199923107,-0.08421376393694734,0.17279507881584008,0.029773164167627833,0.0271280276816609,0.37425605536332185,-0.03844675124951941,0.09356401384083046,-0.07972318339100345,-0.07972318339100345,-0.007443291041906958,-0.07972318339100345,0.2679584775086506,2.4605920799692423E-4,0.029773164167627833,0.07972318339100345,-0.03844675124951941,-0.15378700499807765,-0.06698961937716265,-0.07535563244905807,5.536332179930795E-4,-0.06698961937716265,0.2069357939254133,0.07111111111111111,-0.041584006151480196,0.010396001537870049,0.012056901191849288,0.17279507881584008,-0.012056901191849288,-0.11374086889657825,-0.09842368319876971,0.08882737408688965,0.01574778931180315,0.10340638216070744,0.05173394848135333,-0.17937716262975778,-0.14769703960015382,-0.19986159169550174,-0.11909265667051133,-0.17937716262975778,0.0271280276816609
48,GNL095,123.988827898,47.9352077499,9.27,30.5,11.2,0.905199,0.655,-0.01384083044982699,0.05173394848135333,0.28444444444444444,-0.24415224913494812,-0.09842368319876971,0.13588619761630144,-0.2679584775086506,0.2288965782391388,0.05911572472126105,-0.03844675124951941,0.17937716262975778,-0.13588619761630144,0.12456747404844293,0.09842368319876971,-0.186082276047674,-0.07535563244905807,-0.003014225297962322,0.01574778931180315,-0.09356401384083046,0.07111111111111111,0.05911572472126105,0.044844290657439445,0.11909265667051133,-0.044844290657439445,-0.06698961937716265,0.16633602460592078,0.10340638216070744,-0.07111111111111111,0.33685505574778934,0.003936947327950788,0.11909265667051133,0.024605920799692427,-0.10340638216070744,-0.012056901191849288,-0.16000000000000003,0.19986159169550174,-0.003936947327950788,0.07972318339100345,0.09842368319876971,0.03543252595155709,-0.11909265667051133,-0.1085121107266436,-0.041584006151480196,-0.03254133025759323,-0.07972318339100345,0.16000000000000003,0.07972318339100345,-0.022206843521722412,0.10340638216070744,-0.05911572472126105,0.19986159169550174,0.041584006151480196,-0.11374086889657825,-0.1085121107266436,0.05173394848135333,-0.041584006151480196,0.06698961937716265,-0.0271280276816609,-0.15378700499807765,-0.11909265667051133,-0.2069357939254133,-0.07972318339100345,-0.17937716262975778,0.041584006151480196
49,GNL105,123.861932915,47.9019594501,6.1,23.4,22.7,1.265261,1.083,-0.03844675124951941,-0.0271280276816609,0.2288965782391388,-0.21413302575932336,-0.13588619761630144,0.05911572472126105,-0.3188927335640138,0.3014225297962323,-0.008858131487889272,0.01574778931180315,0.10340638216070744,-0.16000000000000003,0.07111111111111111,0.05536332179930796,-0.1929104190695886,-0.01574778931180315,-0.019930795847750864,0.03254133025759323,-0.10340638216070744,0.11374086889657825,0.08421376393694734,-0.022206843521722412,0.09842368319876971,-0.05173394848135333,0.01574778931180315,0.2519646289888504,0.07111111111111111,-0.024605920799692427,0.31009611687812383,-0.004982698961937716,0.04822760476739715,-0.0015378700499807767,-0.09356401384083046,-0.024605920799692427,-0.09842368319876971,0.19986159169550174,0.08882737408688965,-0.022206843521722412,0.041584006151480196,0.006151480199923107,-0.11909265667051133,-0.13588619761630144,-0.12456747404844293,0.0271280276816609,-0.05536332179930796,0.2069357939254133,0.17279507881584008,-0.09356401384083046,0.05173394848135333,-0.029773164167627833,0.19986159169550174,0.003936947327950788,-0.07972318339100345,-0.07535563244905807,0.05536332179930796,0.003936947327950788,0.14769703960015382,0.022206843521722412,-0.15378700499807765,-0.13588619761630144,-0.1929104190695886,-0.044844290657439445,-0.14769703960015382,-5.536332179930795E-4
50,GNL106,123.928399798,47.9083324832,8.09,55.6,33.6,0.699195,4.295,-0.019930795847750864,-0.01574778931180315,0.1929104190695886,-0.2519646289888504,-0.14173010380622836,0.0271280276816609,-0.28444444444444444,0.1929104190695886,0.007443291041906958,0.004982698961937716,0.15378700499807765,-0.14769703960015382,0.11909265667051133,-0.006151480199923107,-0.21413302575932336,-0.09842368319876971,0.006151480199923107,0.05173394848135333,-0.11909265667051133,0.13016532103037293,0.044844290657439445,-0.002214532871972318,0.08421376393694734,-0.044844290657439445,-0.06698961937716265,0.19986159169550174,0.06698961937716265,-0.022206843521722412,0.36472126105344094,-9.84236831987697E-4,0.09356401384083046,-0.041584006151480196,-0.041584006151480196,-0.019930795847750864,-0.11374086889657825,0.2364628988850442,0.003936947327950788,-0.03844675124951941,0.13016532103037293,-0.01384083044982699,-0.16633602460592078,-0.08882737408688965,-0.07535563244905807,0.022206843521722412,-0.06698961937716265,0.2069357939254133,0.14173010380622836,-0.0629911572472126,0.04822760476739715,-0.0271280276816609,0.17937716262975778,0.004982698961937716,-0.11374086889657825,-0.09842368319876971,0.12456747404844293,-0.012056901191849288,0.08882737408688965,5.536332179930795E-4,-0.14769703960015382,-0.1929104190695886,-0.17279507881584008,-0.12456747404844293,-0.14173010380622836,0.01574778931180315
51,GNL107,123.998546782,47.8930809837,8.15,34.8,24.7,1.249494,2.122,-0.05536332179930796,0.03543252595155709,0.2364628988850442,-0.2364628988850442,-0.11374086889657825,0.044844290657439445,-0.2761399461745483,0.2069357939254133,0.041584006151480196,-0.044844290657439445,0.14769703960015382,-0.17279507881584008,0.11909265667051133,0.03844675124951941,-0.22145328719723184,-0.03844675124951941,-9.84236831987697E-4,0.022206843521722412,-0.07972318339100345,0.08882737408688965,0.024605920799692427,0.024605920799692427,0.1085121107266436,-0.019930795847750864,-0.06698961937716265,0.16000000000000003,0.04822760476739715,-0.05536332179930796,0.3553094963475586,-0.03844675124951941,0.11374086889657825,-0.0629911572472126,-0.09356401384083046,5.536332179930795E-4,-0.1085121107266436,0.24415224913494812,-9.84236831987697E-4,0.07972318339100345,0.08882737408688965,-0.019930795847750864,-0.14173010380622836,-0.07972318339100345,-0.07972318339100345,-0.01574778931180315,-0.07535563244905807,0.19986159169550174,0.09356401384083046,-0.008858131487889272,0.07972318339100345,-0.03844675124951941,0.186082276047674,0.017777777777777778,-0.14769703960015382,-0.10340638216070744,0.10340638216070744,-0.007443291041906958,0.12456747404844293,0.0015378700499807767,-0.16633602460592078,-0.15378700499807765,-0.1929104190695886,-0.10340638216070744,-0.17937716262975778,0.01384083044982699
52,GNL121,123.880240298,47.8420591666,7.27,37.9,37.6,1.435757,3.766,-0.024605920799692427,0.010396001537870049,0.21413302575932336,-0.2599000384467512,-0.13588619761630144,0.05911572472126105,-0.28444444444444444,0.2364628988850442,0.07535563244905807,0.006151480199923107,0.13016532103037293,-0.14769703960015382,0.10340638216070744,0.07972318339100345,-0.19986159169550174,0.017777777777777778,-0.022206843521722412,-0.007443291041906958,-0.08421376393694734,0.03844675124951941,0.03543252595155709,0.041584006151480196,0.0629911572472126,-0.029773164167627833,-0.09842368319876971,0.13588619761630144,0.07972318339100345,-0.03844675124951941,0.36472126105344094,-0.03254133025759323,0.08882737408688965,-0.05536332179930796,-0.13016532103037293,-0.05536332179930796,-0.11909265667051133,0.2599000384467512,0.007443291041906958,0.03254133025759323,0.05536332179930796,0.05173394848135333,-0.16000000000000003,-0.07972318339100345,-0.04822760476739715,-0.01384083044982699,-0.09356401384083046,0.22145328719723184,0.08421376393694734,-0.029773164167627833,0.05536332179930796,-0.06698961937716265,0.22145328719723184,0.010396001537870049,-0.1085121107266436,-0.09842368319876971,0.05911572472126105,-0.010396001537870049,0.1085121107266436,5.536332179930795E-4,-0.17279507881584008,-0.13016532103037293,-0.2288965782391388,-0.08421376393694734,-0.14769703960015382,0.04822760476739715
53,GNL131,123.843429898,47.8271553838,7.67,45.5,36.6,1.043448,1.792,-0.04822760476739715,0.010396001537870049,0.2364628988850442,-0.24415224913494812,-0.13588619761630144,0.06698961937716265,-0.31009611687812383,0.19986159169550174,0.06698961937716265,-0.019930795847750864,0.2519646289888504,-0.15378700499807765,0.09356401384083046,0.05173394848135333,-0.19986159169550174,0.004982698961937716,0.0271280276816609,0.003014225297962322,-0.16000000000000003,0.0629911572472126,0.07111111111111111,0.004982698961937716,0.12456747404844293,-0.08421376393694734,-0.044844290657439445,0.24415224913494812,0.13588619761630144,-0.04822760476739715,0.3188927335640138,0.012056901191849288,0.09356401384083046,0.007443291041906958,-0.029773164167627833,-0.04822760476739715,-0.14769703960015382,0.186082276047674,0.012056901191849288,0.03254133025759323,0.11909265667051133,0.0015378700499807767,-0.14173010380622836,-0.14769703960015382,-0.022206843521722412,0.012056901191849288,-0.07111111111111111,0.17937716262975778,0.14173010380622836,-0.019930795847750864,0.08421376393694734,-0.06698961937716265,0.186082276047674,-0.010396001537870049,-0.08882737408688965,-0.017777777777777778,0.09356401384083046,0.024605920799692427,0.1085121107266436,-0.05173394848135333,-0.09356401384083046,-0.16000000000000003,-0.17937716262975778,-0.03254133025759323,-0.08421376393694734,0.0271280276816609
54,GNL132,123.932753198,47.8482551167,7.64,39.3,37.4,0.897587,2.303,-0.03844675124951941,0.008858131487889272,0.17937716262975778,-0.24415224913494812,-0.09842368319876971,0.008858131487889272,-0.2599000384467512,0.2761399461745483,0.0015378700499807767,0.008858131487889272,0.186082276047674,-0.15378700499807765,0.08882737408688965,2.4605920799692423E-4,-0.2599000384467512,-0.07535563244905807,0.010396001537870049,0.029773164167627833,-0.09356401384083046,0.10340638216070744,0.03254133025759323,-0.024605920799692427,0.11909265667051133,-0.06698961937716265,-0.010396001537870049,0.186082276047674,0.03543252595155709,0.024605920799692427,0.36472126105344094,0.003014225297962322,0.05536332179930796,-0.08421376393694734,-0.09356401384083046,0.03844675124951941,-0.08882737408688965,0.24415224913494812,0.019930795847750864,0.007443291041906958,0.10340638216070744,0.007443291041906958,-0.14769703960015382,-0.07972318339100345,-0.05536332179930796,0.03844675124951941,-0.044844290657439445,0.2364628988850442,0.13016532103037293,-0.07111111111111111,0.05911572472126105,-0.03844675124951941,0.17937716262975778,0.05536332179930796,-0.10340638216070744,-0.10340638216070744,0.1085121107266436,0.017777777777777778,0.1085121107266436,0.07111111111111111,-0.13588619761630144,-0.17279507881584008,-0.1929104190695886,-0.08421376393694734,-0.08421376393694734,-0.041584006151480196
55,GNL133,123.975897182,47.8231305666,7.93,19.6,19.4,1.174079,2.143,-0.04822760476739715,0.008858131487889272,0.16633602460592078,-0.24415224913494812,-0.09356401384083046,0.044844290657439445,-0.24415224913494812,0.24415224913494812,0.09842368319876971,0.008858131487889272,0.13588619761630144,-0.16000000000000003,0.14769703960015382,0.004982698961937716,-0.15378700499807765,-0.06698961937716265,-0.06698961937716265,0.017777777777777778,-0.04822760476739715,0.0629911572472126,-0.017777777777777778,0.03543252595155709,0.08882737408688965,-0.007443291041906958,-0.0629911572472126,0.04822760476739715,0.029773164167627833,-0.08882737408688965,0.37425605536332185,-0.029773164167627833,0.11909265667051133,-0.05536332179930796,-0.13016532103037293,6.151480199923106E-5,-0.19986159169550174,0.28444444444444444,0.008858131487889272,0.07972318339100345,0.13588619761630144,0.01574778931180315,-0.08882737408688965,-0.07535563244905807,-0.05536332179930796,0.019930795847750864,-0.03543252595155709,0.2288965782391388,0.05911572472126105,0.019930795847750864,0.07535563244905807,-0.07972318339100345,0.2069357939254133,0.010396001537870049,-0.16000000000000003,-0.17279507881584008,0.07535563244905807,9.84236831987697E-4,0.07972318339100345,0.03254133025759323,-0.1929104190695886,-0.16633602460592078,-0.17279507881584008,-0.05173394848135333,-0.15378700499807765,0.0271280276816609
56,GNL134,124.002465065,47.8612139163,8.39,46.2,26.7,0.869886,3.204,-0.08421376393694734,0.004982698961937716,0.14769703960015382,-0.22145328719723184,-0.14173010380622836,-0.041584006151480196,-0.28444444444444444,0.3014225297962323,0.09842368319876971,-0.05173394848135333,0.19986159169550174,-0.16000000000000003,0.12456747404844293,0.0271280276816609,-0.17279507881584008,0.03844675124951941,0.029773164167627833,-0.09842368319876971,-0.13016532103037293,0.002214532871972318,0.012056901191849288,-0.07111111111111111,0.04822760476739715,-0.01384083044982699,-0.04822760476739715,0.12456747404844293,0.09842368319876971,0.019930795847750864,0.34602076124567477,-0.041584006151480196,0.09842368319876971,-0.06698961937716265,-0.07972318339100345,0.01384083044982699,-0.07111111111111111,0.2679584775086506,-0.019930795847750864,0.0629911572472126,0.05173394848135333,0.01384083044982699,-0.14173010380622836,-0.08882737408688965,-0.03543252595155709,0.03543252595155709,-0.041584006151480196,0.22145328719723184,0.10340638216070744,0.006151480199923107,0.03254133025759323,-0.0629911572472126,0.15378700499807765,0.01574778931180315,-0.17937716262975778,-0.041584006151480196,0.13016532103037293,0.0629911572472126,0.15378700499807765,0.01384083044982699,-0.10340638216070744,-0.14173010380622836,-0.24415224913494812,-0.07111111111111111,-0.07535563244905807,0.07972318339100345
57,GNL001,124.231878481,48.5128544994,6.84,24,23.6,1.511124,2.115,-0.11374086889657825,0.04822760476739715,0.2599000384467512,-0.1929104190695886,-0.07972318339100345,0.008858131487889272,-0.2679584775086506,0.3014225297962323,0.09842368319876971,-0.1085121107266436,0.16633602460592078,-0.09356401384083046,0.11909265667051133,0.13016532103037293,-0.17937716262975778,-0.022206843521722412,0.004982698961937716,0.044844290657439445,-0.09356401384083046,0.05911572472126105,0.05173394848135333,-0.024605920799692427,0.16633602460592078,-0.05911572472126105,-0.07972318339100345,0.2069357939254133,0.10340638216070744,-0.03844675124951941,0.2519646289888504,-0.06698961937716265,0.05911572472126105,-0.007443291041906958,-0.11909265667051133,0.0629911572472126,-0.07111111111111111,0.16000000000000003,-0.044844290657439445,0.08421376393694734,0.13016532103037293,-0.003936947327950788,-0.05173394848135333,-0.07535563244905807,0.008858131487889272,-0.07111111111111111,-0.11909265667051133,0.17279507881584008,0.15378700499807765,-0.03254133025759323,0.03543252595155709,-0.04822760476739715,0.2069357939254133,0.05911572472126105,-0.186082276047674,-0.05536332179930796,0.14769703960015382,0.09356401384083046,0.09842368319876971,-0.0015378700499807767,-0.15378700499807765,-0.1929104190695886,-0.2069357939254133,-0.06698961937716265,-0.10340638216070744,0.029773164167627833
58,GNL002,124.154377314,48.4653437328,6.26,29.5,27.2,1.298503,0.992,-0.07111111111111111,-0.05536332179930796,0.2519646289888504,-0.14769703960015382,-0.07972318339100345,-0.017777777777777778,-0.2599000384467512,0.29287197231833906,0.10340638216070744,-0.07111111111111111,0.09842368319876971,-0.08882737408688965,0.13588619761630144,0.11909265667051133,-0.21413302575932336,-0.05911572472126105,-0.08882737408688965,0.09356401384083046,-0.09842368319876971,0.07972318339100345,0.05536332179930796,0.012056901191849288,0.14173010380622836,-0.024605920799692427,-0.03254133025759323,0.13588619761630144,0.05536332179930796,0.010396001537870049,0.2761399461745483,-0.04822760476739715,0.05536332179930796,-0.0271280276816609,-0.17279507881584008,0.07535563244905807,-0.10340638216070744,0.15378700499807765,-0.041584006151480196,-0.008858131487889272,0.14769703960015382,0.003014225297962322,-0.1085121107266436,-0.0629911572472126,0.007443291041906958,-0.05173394848135333,-0.12456747404844293,0.17937716262975778,0.14769703960015382,-0.0629911572472126,-0.022206843521722412,-0.044844290657439445,0.16000000000000003,0.03844675124951941,-0.16633602460592078,-0.13588619761630144,0.11909265667051133,0.09842368319876971,0.11374086889657825,0.05536332179930796,-0.2519646289888504,-0.14769703960015382,-0.17279507881584008,-0.08882737408688965,-0.2069357939254133,0.029773164167627833
59,GNL004,124.266577598,48.4731501162,6.5,28.6,26.6,1.076589,1.316,-0.03254133025759323,0.03254133025759323,0.2288965782391388,-0.14769703960015382,-0.1085121107266436,0.012056901191849288,-0.2288965782391388,0.3188927335640138,0.08421376393694734,-0.0629911572472126,0.14173010380622836,-0.07535563244905807,0.13016532103037293,0.07972318339100345,-0.186082276047674,-0.06698961937716265,-0.07111111111111111,0.09356401384083046,-0.09356401384083046,0.11374086889657825,0.03254133025759323,-0.019930795847750864,0.1929104190695886,-0.012056901191849288,0.0015378700499807767,0.13588619761630144,0.022206843521722412,-0.029773164167627833,0.2761399461745483,-0.022206843521722412,0.044844290657439445,0.029773164167627833,-0.13588619761630144,0.0629911572472126,-0.09356401384083046,0.16000000000000003,-0.05173394848135333,-0.0271280276816609,0.11374086889657825,-0.03543252595155709,-0.09356401384083046,-0.03254133025759323,-0.024605920799692427,-0.08882737408688965,-0.09356401384083046,0.17279507881584008,0.15378700499807765,-0.09842368319876971,0.041584006151480196,-0.03254133025759323,0.17937716262975778,0.044844290657439445,-0.2288965782391388,-0.15378700499807765,0.11374086889657825,0.029773164167627833,0.12456747404844293,0.04822760476739715,-0.2364628988850442,-0.19986159169550174,-0.2288965782391388,-0.08882737408688965,-0.14769703960015382,-0.003014225297962322
60,GNL006,124.160743148,48.4320851158,6.06,32.6,31.9,1.012674,2.448,-0.08421376393694734,0.07972318339100345,0.2069357939254133,-0.17279507881584008,-0.09842368319876971,-0.017777777777777778,-0.2761399461745483,0.3278123798539023,0.12456747404844293,-0.09356401384083046,0.17279507881584008,-0.05911572472126105,0.07972318339100345,0.09356401384083046,-0.14173010380622836,-0.003014225297962322,-0.0271280276816609,0.024605920799692427,-0.16000000000000003,0.07535563244905807,0.07111111111111111,-0.044844290657439445,0.17279507881584008,-0.05536332179930796,-0.022206843521722412,0.186082276047674,0.1085121107266436,-0.05536332179930796,0.31009611687812383,-0.03543252595155709,0.05911572472126105,0.044844290657439445,-0.05911572472126105,0.03254133025759323,-0.09356401384083046,0.15378700499807765,-0.012056901191849288,0.05911572472126105,0.14769703960015382,-0.003936947327950788,-0.07972318339100345,-0.08421376393694734,-0.01384083044982699,-0.05911572472126105,-0.08421376393694734,0.15378700499807765,0.17279507881584008,-0.022206843521722412,0.041584006151480196,0.003936947327950788,0.2069357939254133,0.003936947327950788,-0.19986159169550174,-0.04822760476739715,0.11909265667051133,0.07535563244905807,0.10340638216070744,-0.07535563244905807,-0.16000000000000003,-0.21413302575932336,-0.2288965782391388,-0.07972318339100345,-0.09842368319876971,0.05173394848135333
61,GNL007,124.301662564,48.4286780494,6.17,24.8,22.7,1.500621,1.895,-0.0629911572472126,0.08882737408688965,0.2364628988850442,-0.2364628988850442,-0.08421376393694734,0.019930795847750864,-0.2364628988850442,0.28444444444444444,0.14173010380622836,-0.08421376393694734,0.15378700499807765,-0.07535563244905807,0.13588619761630144,0.08882737408688965,-0.1929104190695886,-0.010396001537870049,-0.007443291041906958,0.022206843521722412,-0.07111111111111111,0.05173394848135333,-0.008858131487889272,0.05173394848135333,0.13588619761630144,-0.022206843521722412,-0.08421376393694734,0.09356401384083046,0.06698961937716265,-0.05173394848135333,0.2761399461745483,-0.06698961937716265,0.09356401384083046,-0.0629911572472126,-0.14173010380622836,0.0271280276816609,-0.09842368319876971,0.22145328719723184,-0.0629911572472126,0.10340638216070744,0.11374086889657825,-0.044844290657439445,-0.07111111111111111,-0.029773164167627833,-0.002214532871972318,-0.06698961937716265,-0.10340638216070744,0.21413302575932336,0.12456747404844293,-0.0629911572472126,0.05536332179930796,-0.03844675124951941,0.19986159169550174,0.04822760476739715,-0.2069357939254133,-0.09356401384083046,0.11909265667051133,0.041584006151480196,0.09356401384083046,-0.007443291041906958,-0.1929104190695886,-0.21413302575932336,-0.19986159169550174,-0.08421376393694734,-0.13016532103037293,0.017777777777777778
62,GNL009,124.079460498,48.3894285165,5.87,30,28.1,1.158029,2.446,-0.03254133025759323,0.029773164167627833,0.1929104190695886,-0.186082276047674,-0.09842368319876971,0.004982698961937716,-0.24415224913494812,0.24415224913494812,0.0629911572472126,-0.07972318339100345,0.16000000000000003,-0.11374086889657825,0.07535563244905807,-0.012056901191849288,-0.17937716262975778,-0.08882737408688965,-0.041584006151480196,0.03254133025759323,-0.09356401384083046,0.17937716262975778,0.017777777777777778,-0.012056901191849288,0.17937716262975778,-0.05536332179930796,-0.019930795847750864,0.13016532103037293,0.0629911572472126,-0.1085121107266436,0.3553094963475586,0.002214532871972318,0.07972318339100345,-0.003014225297962322,-0.04822760476739715,0.09842368319876971,-0.16633602460592078,0.17279507881584008,0.003936947327950788,0.041584006151480196,0.19986159169550174,-0.044844290657439445,-0.08421376393694734,-0.04822760476739715,-0.041584006151480196,6.151480199923106E-5,-0.03543252595155709,0.1929104190695886,0.16000000000000003,-0.029773164167627833,0.01574778931180315,-0.003936947327950788,0.1929104190695886,-0.024605920799692427,-0.21413302575932336,-0.07972318339100345,0.14769703960015382,-0.012056901191849288,0.08882737408688965,-0.029773164167627833,-0.2069357939254133,-0.2288965782391388,-0.186082276047674,-0.08421376393694734,-0.09842368319876971,0.03543252595155709
63,GNL011,124.218992681,48.4130563829,5.92,21.9,21.4,1.241052,1.771,-0.04822760476739715,0.0271280276816609,0.2679584775086506,-0.22145328719723184,-0.08421376393694734,0.04822760476739715,-0.24415224913494812,0.2288965782391388,0.1085121107266436,-0.10340638216070744,0.11909265667051133,-0.0629911572472126,0.14173010380622836,0.11374086889657825,-0.16000000000000003,-0.05173394848135333,-0.05911572472126105,0.08421376393694734,-0.044844290657439445,0.07535563244905807,0.024605920799692427,0.06698961937716265,0.13588619761630144,-0.01384083044982699,-0.09842368319876971,0.08421376393694734,0.08421376393694734,-0.09356401384083046,0.3014225297962323,-0.07972318339100345,0.10340638216070744,0.003936947327950788,-0.14769703960015382,0.044844290657439445,-0.14173010380622836,0.2069357939254133,-0.06698961937716265,0.1085121107266436,0.16000000000000003,-0.05173394848135333,-0.0629911572472126,-0.029773164167627833,-0.01574778931180315,-0.09842368319876971,-0.07972318339100345,0.16633602460592078,0.1085121107266436,-0.022206843521722412,0.05536332179930796,-0.044844290657439445,0.21413302575932336,0.019930795847750864,-0.2288965782391388,-0.13016532103037293,0.09842368319876971,0.024605920799692427,0.07535563244905807,-0.03543252595155709,-0.21413302575932336,-0.19986159169550174,-0.17937716262975778,-0.05911572472126105,-0.11374086889657825,0.017777777777777778
